simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
75.2391,66,551,1,2.05992,0.0613645,2.30259,0,LagrangianGreedy
75.4467,380,478,1,2.17676,0.124837,2.30259,0,LagrangianGreedy
75.5343,0,570,3,3.94453,0.853467,2.30259,0,LagrangianGreedy
75.8293,541,365,3,4.30074,0.569325,2.30259,0,LagrangianGreedy
75.9295,180,417,3,4.17148,0.40228,2.30259,0,LagrangianGreedy
76.1071,498,28,1,40.0836,0.119368,2.30259,0,LagrangianGreedy
76.2495,156,719,3,4.50508,0.263735,2.30259,0,LagrangianGreedy
76.7495,403,536,1,1.68005,0.0946811,2.30259,0,LagrangianGreedy
76.9105,373,465,1,1.80396,0.100198,2.30259,0,LagrangianGreedy
77.1196,417,303,3,3.92358,0.404125,2.30259,0,LagrangianGreedy
77.2144,147,98,1,2.05671,0.0673085,2.30259,0,LagrangianGreedy
77.2342,397,353,1,2.01008,0.0666305,2.30259,0,LagrangianGreedy
77.3209,68,349,3,3.94073,0.43748,2.30259,0,LagrangianGreedy
77.5185,93,329,3,4.19473,0.433782,2.30259,0,LagrangianGreedy
77.5236,113,514,3,4.03893,0.55914,2.30259,0,LagrangianGreedy
77.841,401,501,3,4.29151,0.593051,2.30259,0,LagrangianGreedy
77.9222,293,421,3,4.40231,0.39712,2.30259,0,LagrangianGreedy
77.9418,704,729,1,1.98062,0.142844,2.30259,0,LagrangianGreedy
78.0257,368,298,1,2.05727,0.128736,2.30259,0,LagrangianGreedy
78.3318,187,406,3,3.73856,0.188344,2.30259,0,LagrangianGreedy
78.4115,606,613,3,4.07636,1.06928,2.30259,0,LagrangianGreedy
78.6419,95,601,2,3.91155,0.248668,2.30259,0,LagrangianGreedy
78.7216,200,753,3,4.65655,0.510126,2.30259,0,LagrangianGreedy
78.928,605,606,3,4.44076,0.663137,2.30259,0,LagrangianGreedy
79.1346,396,508,3,3.64101,0.425543,2.30259,0,LagrangianGreedy
79.3442,175,626,3,4.81899,0.285419,2.30259,0,LagrangianGreedy
79.8354,267,755,3,4.08842,0.383978,2.30259,0,LagrangianGreedy
80.1163,178,529,3,4.14099,0.345895,2.30259,0,LagrangianGreedy
80.124,132,495,3,4.68027,0.415638,2.30259,0,LagrangianGreedy
80.4199,224,672,3,4.29537,0.444239,2.30259,0,LagrangianGreedy
80.5441,304,96,3,3.90765,0.422613,2.30259,0,LagrangianGreedy
80.9186,636,657,3,4.39175,0.413472,2.30259,0,LagrangianGreedy
81.0103,348,584,1,1.93781,0.0958751,2.30259,0,LagrangianGreedy
81.1277,248,457,3,4.19809,0.489837,2.30259,0,LagrangianGreedy
81.2304,715,603,1,2.05875,0.102724,2.30259,0,LagrangianGreedy
81.4139,721,729,1,1.68987,0.0943712,2.30259,0,LagrangianGreedy
81.5215,113,706,1,1.94021,0.247098,2.30259,0,LagrangianGreedy
81.5413,209,601,2,2.86946,0.12307,2.30259,0,LagrangianGreedy
81.8146,531,624,3,4.30352,0.633059,2.30259,0,LagrangianGreedy
82.1118,415,479,3,4.66033,0.694536,2.30259,0,LagrangianGreedy
82.1164,194,553,3,4.24034,0.395054,2.30259,0,LagrangianGreedy
82.2441,355,689,3,4.14622,0.267577,2.30259,0,LagrangianGreedy
82.5144,549,247,3,4.4651,0.258323,2.30259,0,LagrangianGreedy
82.7141,36,488,3,4.1025,0.647344,2.30259,0,LagrangianGreedy
82.9186,636,715,3,4.37287,0.565743,2.30259,0,LagrangianGreedy
83.1252,248,612,1,1.69725,0.0822661,2.30259,0,LagrangianGreedy
83.5386,124,207,3,3.72135,0.355723,2.30259,0,LagrangianGreedy
83.6289,423,460,3,5.03121,0.467034,2.30259,0,LagrangianGreedy
83.8295,541,199,3,4.48077,0.36357,2.30259,0,LagrangianGreedy
83.9067,142,715,1,44.4992,0.185512,2.30259,0,LagrangianGreedy
83.9131,321,73,3,4.42141,0.232301,2.30259,0,LagrangianGreedy
84.0446,29,31,4,5.07872,0.641843,2.30259,0,LagrangianGreedy
84.1248,57,85,3,4.16432,0.841022,2.30259,0,LagrangianGreedy
